Month and Year,Area,Homicide Total,Murder,Attempted / Conspiracy to Murder,Manslaughter,Driving Causing Death,Recent Sexual Offence Total,Sexual Assault,Non-Assaultive Sexual Offences,Historical Sexual Offence Total,Sexual Assault,Non-Assaultive Sexual Offences,Assault (Family) Total,Serious Assault (Family),Common Assault (Family),Assault (Non-Family) Total,Serious Assault (Non-Family),Common Assault (Non-Family),Assault Police Officer,Threatening Behaviour (Family) Total,Threatening Behaviour (Family),Possess Weapon to Cause Fear (Family),Threatening Behaviour (Non-Family) Total,Threatening Behaviour (Non-Family),Possess Weapon to Cause Fear (Non-Family),Deprivation of Liberty Total,Kidnapping / Child Stealing,Deprivation of Liberty,Robbery Total,Robbery (Business),Robbery (Non-Business),,Burglary Total,Burglary (Dwelling),Burglary (Non-Dwelling),Stealing of Motor Vehicle,Stealing Total,Stealing From Motor Vehicle (Contents or Parts),Stealing From Retail Premises (Shoplift),Stealing From Dwelling,Stealing From Other Premises or Place,Stealing as a Servant,Stealing (Not Elsewhere Classified),Property Damage Total,Criminal Damage,Damage,Arson Total,Cause Bushfire,Cause Damage by Fire,Other Fire Related Offences,,,Drug Offences Total,Drug Dealing,Drug Possession,Possession of Drug Paraphernalia,Cultivate or Manufacture Drugs,Other Drug Offences,Receiving and Possession of Stolen Property Total,Possess Stolen Property,Receiving Stolen Property,Regulated Weapons Offences,,Graffiti,Fraud & Related Offences Total,Forgery,Fraud (Credit Card),Fraud (Not Elsewhere Classified),Breach of Violence Restraint Order Total,Breach of Family Violence Restraint Order,Breach of Violence Restraint Order,Breach of Police Order,
Apr-12,Cannington District,0,0,0,0,0,14,11,3,4,4,0,70,12,58,62,19,41,2,9,7,2,19,9,10,0,0,0,32,5,27,210,380,286,94,125,854,0,0,0,0,1,853,358,43,315,5,0,5,0,1722,1932,141,12,89,37,2,1,43,39,4,25,209,43,39,3,0,36,38,25,6,7,120
May-12,Cannington District,0,0,0,0,0,8,6,2,20,16,4,62,11,51,70,28,39,3,11,10,1,21,16,5,2,0,2,24,2,22,218,378,317,61,107,850,0,0,0,0,7,843,280,41,239,7,0,7,0,1622,1840,126,11,77,29,3,6,23,19,4,14,163,19,602,9,0,593,29,22,1,6,650
Jun-12,Cannington District,1,0,0,0,1,5,3,2,44,42,2,60,6,54,69,18,43,8,8,7,1,8,7,1,1,1,0,17,2,15,213,304,231,73,70,641,0,0,0,0,9,632,215,18,197,3,0,3,0,1233,1446,103,20,62,19,2,0,10,7,3,10,123,14,978,0,0,978,25,17,0,8,1017
Jul-12,Cannington District,1,0,0,0,1,11,6,5,17,17,0,71,9,62,59,17,39,3,7,7,0,18,9,9,3,0,3,8,0,8,195,204,163,41,79,679,0,0,0,0,4,675,223,20,203,8,0,8,0,1193,1388,87,14,51,20,2,0,13,11,2,6,106,16,140,0,0,140,38,30,1,7,194
Aug-12,Cannington District,2,2,0,0,0,13,11,2,7,7,0,76,10,66,79,17,62,0,12,10,2,20,7,13,0,0,0,16,1,15,225,243,193,50,57,692,0,0,0,0,3,689,259,21,238,2,0,2,0,1253,1478,102,8,68,23,2,1,42,39,3,17,161,21,80,2,0,78,43,32,8,3,144
Sep-12,Cannington District,0,0,0,0,0,12,9,3,1,1,0,62,13,49,70,22,40,8,12,11,1,15,8,7,2,1,1,11,0,11,185,329,272,57,83,847,0,0,0,0,7,840,276,30,246,2,0,2,0,1537,1722,101,11,56,30,3,1,27,20,7,6,134,29,240,7,0,233,36,29,4,3,305
Oct-12,Cannington District,2,0,0,2,0,99,8,91,8,8,0,76,9,67,62,9,49,4,10,9,1,20,12,8,3,1,2,22,2,20,302,332,300,32,104,751,0,0,0,0,3,748,262,21,241,8,0,8,0,1457,1759,123,10,66,43,4,0,19,13,6,7,149,20,272,0,0,272,33,28,1,4,325
Nov-12,Cannington District,1,0,0,0,1,17,13,4,3,3,0,84,22,62,76,24,51,1,6,4,2,15,8,7,6,3,3,13,1,12,221,363,295,68,88,758,0,0,0,0,1,757,251,40,211,6,0,6,0,1466,1687,98,9,63,21,5,0,20,18,2,7,125,17,308,0,0,308,60,52,3,5,385
Dec-12,Cannington District,0,0,0,0,0,16,11,5,21,21,0,96,16,80,90,14,70,6,14,10,4,16,12,4,2,0,2,34,3,31,289,403,321,82,126,1008,0,0,0,0,1,1007,313,23,290,6,0,6,0,1856,2145,83,9,53,17,3,1,17,15,2,12,112,25,113,0,0,113,66,50,3,13,204
Jan-13,Cannington District,0,0,0,0,0,19,10,9,0,0,0,90,18,72,80,29,44,7,7,5,2,12,4,8,3,0,3,33,3,30,244,434,362,72,103,864,0,0,0,0,3,861,290,35,255,9,0,9,0,1700,1944,98,10,56,21,11,0,33,26,7,8,139,16,98,0,0,98,37,26,3,8,151
Feb-13,Cannington District,0,0,0,0,0,16,13,3,65,64,1,83,13,70,81,24,52,5,9,6,3,30,20,10,6,0,6,21,7,14,311,386,318,68,98,794,0,0,0,0,3,791,323,33,290,5,1,4,0,1606,1917,86,5,54,24,3,0,18,13,5,9,113,16,80,0,0,80,74,13,56,5,170
Mar-13,Cannington District,0,0,0,0,0,17,11,6,13,13,0,82,13,69,79,16,58,5,11,9,2,15,12,3,0,0,0,17,3,14,234,382,324,58,103,920,0,0,0,0,4,916,334,31,303,3,0,3,0,1742,1976,74,4,49,19,2,0,23,20,3,18,115,14,529,1,0,528,32,19,6,7,575
Apr-13,Cannington District,1,1,0,0,0,22,19,3,11,10,1,76,12,64,73,23,44,6,5,4,1,11,7,4,1,0,1,19,1,18,219,381,299,82,75,821,0,0,0,0,1,820,313,34,279,8,0,7,1,1598,1817,108,5,69,31,3,0,40,38,2,8,156,23,291,0,0,291,41,25,10,6,355
May-13,Cannington District,1,1,0,0,0,10,8,2,21,21,0,73,10,63,69,24,40,5,10,9,1,10,4,6,1,0,1,16,4,12,211,409,322,87,91,800,0,0,0,0,3,797,244,27,217,4,0,4,0,1548,1759,94,9,64,19,2,0,31,24,7,9,134,22,203,14,0,189,72,13,48,11,297
Jun-13,Cannington District,2,1,1,0,0,9,8,1,7,6,1,65,4,61,74,26,45,3,8,6,2,13,6,7,0,0,0,26,3,23,204,337,279,58,54,784,0,0,0,0,3,781,223,33,190,8,0,8,0,1406,1610,125,14,70,37,4,0,15,13,2,19,159,14,350,0,0,350,37,24,3,10,401
Jul-13,Cannington District,0,0,0,0,0,22,17,5,24,22,2,81,13,68,54,12,41,1,12,10,2,13,5,8,1,1,0,15,4,11,222,351,295,56,76,664,0,0,0,0,0,664,224,14,210,10,0,10,0,1325,1547,90,8,54,26,2,0,17,14,3,15,122,8,300,0,0,300,22,13,5,4,330
Aug-13,Cannington District,1,1,0,0,0,6,6,0,24,24,0,78,6,72,79,28,44,7,6,4,2,25,12,13,2,0,2,18,1,17,239,333,284,49,82,697,0,0,0,0,2,695,247,29,218,5,0,5,0,1364,1603,122,43,61,16,2,0,30,25,5,12,164,9,235,23,0,212,42,22,18,2,286
Sep-13,Cannington District,0,0,0,0,0,27,9,18,9,9,0,66,10,56,51,10,38,3,17,13,4,19,9,10,1,0,1,20,5,15,210,263,196,67,88,779,0,0,0,0,2,777,220,32,188,3,0,3,0,1353,1563,116,14,69,30,1,2,14,12,2,16,146,8,144,0,0,144,19,12,2,5,171
Oct-13,Cannington District,2,1,0,0,1,14,8,6,13,11,2,84,23,61,58,16,37,5,8,7,1,19,9,10,3,0,3,27,5,22,228,310,263,47,110,756,0,0,0,0,4,752,278,53,225,6,0,6,0,1460,1688,132,10,78,41,3,0,13,10,3,15,160,15,210,1,0,209,38,33,1,4,263
Nov-13,Cannington District,1,0,0,0,1,10,6,4,23,22,1,98,17,81,106,30,71,5,9,6,3,22,9,13,1,1,0,10,3,7,280,352,277,75,99,828,0,0,0,0,7,821,264,46,218,16,5,11,0,1559,1839,100,11,55,33,1,0,34,23,11,15,149,14,554,10,0,544,48,23,2,23,616
Dec-13,Cannington District,0,0,0,0,0,13,7,6,11,11,0,88,9,79,87,28,54,5,8,6,2,18,8,10,2,0,2,13,2,11,240,353,280,73,98,772,0,0,0,0,2,770,229,40,189,6,0,6,0,1458,1698,151,7,84,52,8,0,31,27,4,10,192,6,285,0,0,285,42,23,13,6,333
Jan-14,Cannington District,0,0,0,0,0,25,19,6,18,18,0,111,18,93,66,23,41,2,10,7,3,23,14,9,1,0,1,23,4,19,277,339,270,69,81,724,0,0,0,0,1,723,229,35,194,4,0,4,0,1377,1654,126,13,70,39,2,2,24,20,4,12,162,16,182,0,0,182,43,24,10,9,241
Feb-14,Cannington District,0,0,0,0,0,23,15,8,2,2,0,66,11,55,84,26,53,5,11,11,0,25,15,10,3,0,3,14,2,12,228,293,196,97,76,754,0,0,0,0,4,750,216,39,177,1,0,1,0,1340,1568,126,21,67,33,5,0,31,27,4,69,226,6,308,1,0,307,49,30,11,8,363
Mar-14,Cannington District,0,0,0,0,0,22,14,8,9,9,0,102,25,77,59,21,36,2,11,10,1,11,7,4,0,0,0,13,2,11,227,321,252,69,91,854,0,0,0,0,4,850,244,28,216,3,0,3,0,1513,1740,113,10,73,28,2,0,34,33,1,20,167,8,164,0,0,164,77,56,8,13,249
Apr-14,Cannington District,1,0,0,0,1,11,6,5,7,7,0,82,11,71,74,18,51,5,14,12,2,26,14,12,2,0,2,18,1,17,235,275,201,74,78,806,0,0,0,0,0,806,232,35,197,4,0,4,0,1395,1630,143,7,96,37,3,0,37,27,10,26,206,10,255,0,0,255,41,21,12,8,306
May-14,Cannington District,0,0,0,0,0,19,18,1,18,16,2,68,10,58,47,13,28,6,11,7,4,26,16,10,2,0,2,10,1,9,201,307,245,62,78,873,0,0,0,0,6,867,229,37,192,1,0,1,0,1488,1689,111,9,64,32,6,0,34,25,9,15,160,14,163,3,0,160,57,40,9,8,234
Jun-14,Cannington District,1,0,0,0,1,17,14,3,5,5,0,79,18,61,61,19,40,2,3,3,0,25,16,9,2,0,2,15,4,11,208,251,177,74,52,811,0,0,0,0,4,807,245,35,210,3,0,3,0,1362,1570,149,10,91,40,8,0,23,19,4,29,201,9,246,1,0,245,178,166,5,7,433
Jul-14,Cannington District,0,0,0,0,0,21,18,3,4,3,1,78,11,67,61,24,34,3,2,2,0,28,10,18,1,0,1,17,1,16,212,300,230,70,57,788,0,0,0,0,1,787,271,52,219,12,0,12,0,1428,1640,157,33,75,40,3,6,27,21,6,39,223,9,153,0,0,153,33,21,6,6,195
Aug-14,Cannington District,0,0,0,0,0,17,16,1,19,16,3,76,22,54,58,17,37,4,12,10,2,23,13,10,4,0,4,15,1,14,224,268,221,47,67,922,0,0,0,0,2,920,262,36,226,3,0,3,0,1522,1746,166,11,102,53,0,0,34,31,3,24,224,16,149,1,0,148,25,19,2,4,190
Sep-14,Cannington District,0,0,0,0,0,11,7,4,2,2,0,83,19,64,56,17,32,7,8,7,1,20,9,11,1,0,1,16,4,12,197,242,183,59,77,936,0,0,0,0,2,934,187,39,148,11,0,11,0,1453,1650,178,12,101,63,2,0,37,22,15,23,238,16,199,5,0,194,49,30,8,11,264
Oct-14,Cannington District,2,0,0,0,2,11,8,3,27,24,3,94,17,77,60,25,33,2,10,8,2,37,22,15,2,1,1,22,1,21,265,344,272,72,85,961,0,0,0,0,6,955,253,51,202,3,0,3,0,1646,1911,181,9,104,63,5,0,45,41,4,22,248,15,178,2,0,176,42,33,5,4,235
Nov-14,Cannington District,0,0,0,0,0,15,10,5,5,5,0,93,18,75,82,21,52,9,13,10,3,19,9,10,2,0,2,16,6,10,245,332,266,66,70,865,0,0,0,0,2,863,248,44,204,6,0,6,0,1521,1766,151,14,86,48,2,1,63,60,3,16,230,12,147,2,0,145,36,24,3,9,195
Dec-14,Cannington District,0,0,0,0,0,19,14,5,3,3,0,111,25,86,69,19,43,7,10,9,1,26,9,17,2,0,2,5,2,3,245,309,230,79,61,836,0,0,0,0,5,831,266,55,211,13,0,13,0,1485,1730,214,24,113,73,3,1,41,35,6,34,289,4,227,0,0,227,54,32,8,14,285
Jan-15,Cannington District,0,0,0,0,0,13,8,5,9,9,0,110,14,96,62,28,33,1,12,8,4,23,10,13,1,0,1,10,3,7,240,318,238,80,72,883,0,0,0,0,0,883,297,64,233,11,2,9,0,1581,1821,164,18,83,55,7,1,39,33,6,42,245,13,112,0,0,112,57,34,15,8,182
Feb-15,Cannington District,1,0,1,0,0,14,11,3,2,1,1,91,24,67,80,25,48,7,8,6,2,35,16,19,3,0,3,14,1,13,248,299,253,46,89,840,0,0,0,0,3,837,259,55,204,7,0,7,0,1494,1742,189,23,84,76,6,0,61,55,6,34,284,7,254,2,0,252,45,29,8,8,306
Mar-15,Cannington District,0,0,0,0,0,24,17,7,30,30,0,85,18,67,76,22,48,6,7,6,1,29,8,21,3,0,3,12,3,9,266,297,245,52,83,1010,0,0,0,0,4,1006,231,37,194,7,0,7,0,1628,1894,185,11,111,59,4,0,51,46,5,33,269,11,114,1,0,113,51,38,5,8,176
Apr-15,Cannington District,0,0,0,0,0,5,5,0,11,11,0,80,17,63,58,21,28,9,9,6,3,25,8,17,2,0,2,17,2,15,207,265,212,53,90,855,0,0,0,0,2,853,284,68,216,4,0,4,0,1498,1705,194,17,114,59,2,2,67,60,7,28,289,5,148,1,0,147,42,27,7,8,195
May-15,Cannington District,1,1,0,0,0,19,9,10,6,6,0,114,14,100,58,20,34,4,13,8,5,32,15,17,4,0,4,25,9,16,272,285,237,48,87,914,0,0,0,0,3,911,236,42,194,4,0,4,0,1526,1798,261,19,140,94,4,4,59,54,5,36,356,5,195,1,0,194,32,17,5,10,232
Jun-15,Cannington District,0,0,0,0,0,9,8,1,5,4,1,104,16,88,69,19,46,4,24,19,5,26,11,15,3,1,2,24,4,20,264,348,265,83,90,999,0,0,0,0,2,997,320,56,264,11,0,11,0,1768,2032,193,12,108,69,4,0,32,29,3,35,260,8,229,10,0,219,82,68,5,9,319
Jul-15,Cannington District,0,0,0,0,0,13,8,5,7,6,1,111,21,90,75,32,41,2,12,9,3,21,8,13,2,0,2,16,1,15,257,361,285,76,104,1056,0,0,0,0,6,1050,342,67,275,7,0,7,0,1870,2127,264,40,150,72,1,1,50,45,5,36,350,8,190,4,0,186,46,26,8,12,244
Aug-15,Cannington District,1,1,0,0,0,12,9,3,2,1,1,102,14,88,77,27,40,10,16,14,2,20,9,11,1,0,1,17,5,12,248,392,301,91,87,1028,0,0,0,0,2,1026,252,36,216,9,0,9,0,1768,2016,222,24,115,81,2,0,53,49,4,45,320,15,226,1,0,225,57,33,8,16,298
Sep-15,Cannington District,0,0,0,0,0,18,4,14,33,33,0,153,35,118,83,30,47,6,14,11,3,36,18,18,1,0,1,12,2,10,350,350,280,70,84,1162,0,0,0,0,0,1162,315,62,253,3,1,2,0,1914,2264,248,29,129,86,4,0,105,100,5,29,382,17,397,5,0,392,63,28,9,26,477
Oct-15,Cannington District,3,1,2,0,0,11,9,2,36,26,10,119,28,91,84,22,57,5,20,12,8,32,15,17,3,0,3,12,5,7,320,360,277,83,108,1092,0,0,0,0,1,1091,310,41,269,8,0,8,0,1878,2198,183,11,107,60,4,1,43,38,5,22,248,20,273,0,0,273,72,45,15,12,365
Nov-15,Cannington District,0,0,0,0,0,19,14,5,12,12,0,110,23,87,82,24,54,4,22,19,3,23,8,15,1,0,1,13,3,10,282,404,310,94,82,1175,0,0,0,0,0,1175,277,52,225,5,0,5,0,1943,2225,309,42,213,51,3,0,60,46,14,30,399,5,323,2,0,321,80,51,7,22,408
Dec-15,Cannington District,0,0,0,0,0,25,18,7,13,11,2,154,36,118,78,20,54,4,12,9,3,31,10,21,2,0,2,18,2,16,333,422,349,73,101,1192,0,0,0,0,2,1190,332,53,279,11,1,10,0,2058,2391,163,1,96,65,1,0,51,47,4,23,237,15,375,2,0,373,59,33,6,20,449
Jan-16,Cannington District,1,0,0,1,0,15,15,0,6,6,0,162,29,133,79,23,48,8,33,25,8,34,14,20,2,0,2,18,3,15,350,367,306,61,122,1093,0,0,0,0,3,1090,352,59,293,8,0,8,0,1942,2292,174,24,89,59,2,0,64,60,4,33,271,12,158,0,0,158,58,28,12,18,228
Feb-16,Cannington District,0,0,0,0,0,40,32,8,18,17,1,132,25,107,80,15,64,1,22,19,3,49,25,24,3,1,2,10,3,7,354,329,240,89,112,1068,0,0,0,0,3,1065,291,64,227,3,0,3,0,1803,2157,253,18,157,71,7,0,51,49,2,34,338,6,172,0,0,172,54,28,8,18,232
Mar-16,Cannington District,0,0,0,0,0,17,14,3,0,0,0,141,23,118,121,31,80,10,17,12,5,46,22,24,1,0,1,13,1,12,356,368,278,90,104,953,0,0,0,0,1,952,281,69,212,7,0,7,0,1713,2069,287,17,157,108,2,3,66,62,4,37,390,8,156,0,0,156,80,32,18,30,244
Apr-16,Cannington District,1,1,0,0,0,11,9,2,15,15,0,112,20,92,99,31,61,7,17,11,6,27,14,13,1,0,1,13,0,13,296,385,299,86,89,913,0,0,0,0,4,909,278,61,217,1,0,1,0,1666,1962,206,17,114,65,6,4,60,55,5,18,284,5,185,2,0,183,89,50,17,22,279
May-16,Cannington District,0,0,0,0,0,2,1,1,11,10,1,105,14,91,71,21,48,2,18,11,7,43,18,25,2,1,1,15,2,13,267,439,349,90,100,1129,0,0,0,0,1,1128,250,43,207,6,0,6,0,1924,2191,274,26,145,96,5,2,68,56,12,33,375,17,220,4,0,216,59,35,6,18,296
Jun-16,Cannington District,1,0,0,1,0,21,7,14,16,11,5,105,12,93,90,19,65,6,8,7,1,23,8,15,1,0,1,16,5,11,281,348,288,60,81,899,0,0,0,0,1,898,272,47,225,6,0,6,0,1606,1887,144,14,82,47,1,0,52,45,7,17,213,29,283,1,0,282,37,20,3,14,349
Jul-16,Cannington District,0,0,0,0,0,25,22,3,11,0,11,127,23,104,88,25,54,9,18,14,4,23,6,17,2,0,2,18,1,17,312,370,306,64,78,791,0,0,0,0,1,790,229,49,180,2,0,2,0,1470,1782,200,19,111,68,2,0,42,37,5,46,288,9,108,2,0,106,51,36,5,10,168
Aug-16,Cannington District,0,0,0,0,0,29,19,10,12,6,6,113,17,96,83,28,49,6,30,23,7,32,10,22,2,0,2,15,2,13,316,368,315,53,80,816,0,0,0,0,3,813,272,46,226,5,0,5,0,1541,1857,237,7,139,84,5,2,42,34,8,33,312,9,86,2,0,84,57,42,3,12,152
Sep-16,Cannington District,0,0,0,0,0,14,10,4,6,5,1,101,20,81,70,20,48,2,26,19,7,33,13,20,3,1,2,15,2,13,268,344,289,55,78,865,0,0,0,0,1,864,247,51,196,6,0,6,0,1540,1808,231,21,133,76,0,1,52,47,5,28,311,5,165,1,0,164,43,21,7,15,213
Oct-16,Cannington District,0,0,0,0,0,28,21,7,5,3,2,118,21,97,73,20,48,5,14,8,6,38,18,20,2,0,2,9,0,9,287,361,291,70,95,923,0,0,0,0,2,921,302,48,254,5,0,5,0,1686,1973,216,12,120,80,4,0,49,44,5,29,294,9,166,9,0,157,59,40,2,17,234
Nov-16,Cannington District,1,0,0,0,1,23,17,6,23,18,5,126,29,97,111,36,71,4,21,14,7,37,18,19,3,0,3,16,0,16,361,348,298,50,86,945,0,0,0,0,0,945,297,57,240,5,0,5,0,1681,2042,213,28,121,55,8,1,77,68,9,16,306,7,133,5,0,128,56,34,11,11,196
Dec-16,Cannington District,0,0,0,0,0,17,17,0,1,1,0,122,15,107,92,35,55,2,23,16,7,30,8,22,1,0,1,23,2,21,309,393,332,61,99,770,0,0,0,0,0,770,296,48,248,8,0,8,0,1566,1875,201,22,99,77,3,0,46,39,7,23,270,7,145,0,0,145,54,33,9,12,206
Jan-17,Cannington District,0,0,0,0,0,16,16,0,4,4,0,124,22,102,88,30,46,12,9,7,2,31,10,21,2,0,2,15,1,14,289,358,299,59,92,997,0,0,0,0,1,996,380,66,314,14,2,12,0,1841,2130,221,18,118,76,9,0,49,43,6,35,305,7,142,5,0,137,57,32,11,14,206
Feb-17,Cannington District,0,0,0,0,0,105,103,2,6,6,0,107,19,88,77,22,53,2,8,7,1,21,9,12,0,0,0,8,1,7,332,289,227,62,72,850,0,0,0,0,1,849,251,39,212,2,0,2,0,1464,1796,153,10,80,55,7,1,60,58,2,22,235,74,169,2,0,167,74,52,6,16,317
Mar-17,Cannington District,0,0,0,0,0,20,16,4,7,7,0,108,19,89,86,28,56,2,7,6,1,34,15,19,2,0,2,16,2,14,280,269,217,52,63,841,0,0,0,0,3,838,292,51,241,7,1,6,0,1472,1752,252,27,138,81,4,2,47,36,11,27,326,10,149,3,0,146,55,34,6,15,214
Apr-17,Cannington District,2,1,0,1,0,29,14,15,5,5,0,122,17,105,78,31,39,8,14,10,4,21,6,15,2,0,2,21,2,19,294,249,197,52,53,673,0,0,0,0,3,670,242,51,191,3,0,3,0,1220,1514,203,15,112,71,4,1,41,35,6,29,273,17,121,2,0,119,47,22,6,19,185
May-17,Cannington District,1,0,0,0,1,23,21,2,9,8,1,102,8,94,79,23,53,3,19,14,5,26,10,16,0,0,0,11,1,10,270,308,268,40,78,775,0,0,0,0,1,774,249,53,196,2,0,2,0,1412,1682,205,19,106,79,0,1,52,44,8,26,283,7,269,3,0,266,48,30,3,15,324
Jun-17,Cannington District,0,0,0,0,0,14,12,2,17,17,0,100,14,86,76,21,51,4,15,12,3,28,14,14,1,0,1,7,2,5,258,322,261,61,80,684,160,84,114,188,0,138,181,32,149,4,0,3,1,1271,1529,216,17,118,76,4,1,48,43,5,34,298,18,186,7,115,64,76,51,9,16,280
Jul-17,Cannington District,0,0,0,0,0,21,12,9,3,3,0,101,14,87,60,13,44,3,15,7,8,21,12,9,0,0,0,9,1,8,230,271,207,64,54,668,247,111,126,182,2,0,213,39,174,3,0,3,0,1209,1439,230,14,129,79,8,0,57,55,2,21,308,2,399,2,273,124,50,32,6,12,451
Aug-17,Cannington District,0,0,0,0,0,28,19,9,2,2,0,136,27,109,69,28,40,1,12,7,5,22,9,13,0,0,0,10,0,10,279,252,232,20,58,683,297,111,129,145,1,0,225,42,183,4,0,4,0,1222,1501,225,21,127,71,6,0,25,21,4,39,289,4,211,2,173,36,55,41,4,10,270
Sep-17,Cannington District,0,0,0,0,0,17,14,3,24,23,1,97,17,80,64,17,43,4,7,3,4,26,12,14,2,0,2,15,1,14,252,246,216,30,45,751,346,111,121,171,2,0,248,41,207,6,0,6,0,1296,1548,193,19,110,58,4,2,44,41,3,22,259,10,289,1,264,24,43,32,3,8,342
Oct-17,Cannington District,0,0,0,0,0,16,9,7,9,9,0,113,16,97,54,10,36,8,8,7,1,28,10,18,2,2,0,10,0,10,240,278,248,30,56,724,296,114,142,172,0,0,276,33,243,10,0,10,0,1344,1584,249,12,142,81,8,6,55,48,7,31,335,5,325,1,206,118,53,29,11,13,383
Nov-17,Cannington District,0,0,0,0,0,13,7,6,13,13,0,124,17,107,93,17,69,7,10,6,4,30,5,25,0,0,0,16,2,14,299,268,229,39,51,695,262,94,142,196,1,0,231,44,187,1,0,1,0,1246,1545,255,45,121,76,4,9,66,59,7,19,340,11,342,2,288,52,67,48,3,16,420
Dec-17,Cannington District,1,0,0,0,1,20,14,6,10,9,1,144,16,128,76,28,44,4,23,12,11,31,15,16,1,1,0,10,2,8,316,273,227,46,63,769,264,141,169,195,0,0,244,52,192,2,0,2,0,1351,1667,179,10,109,49,1,10,41,38,3,26,246,3,314,1,304,9,47,28,5,14,364
Jan-18,Cannington District,2,1,0,1,0,52,12,40,7,5,2,116,30,86,75,15,54,6,13,9,4,35,10,25,1,0,1,10,0,10,311,307,252,55,67,876,311,141,172,249,3,0,265,45,220,2,1,1,0,1517,1828,175,11,101,54,4,5,41,35,6,19,235,10,565,2,517,46,72,47,11,14,647
Feb-18,Cannington District,0,0,0,0,0,15,12,3,10,10,0,119,19,100,75,16,58,1,13,12,1,41,13,28,2,1,1,6,1,5,281,260,220,40,71,993,437,127,177,248,4,0,227,47,180,9,3,6,0,1560,1841,188,25,101,53,8,1,48,39,9,29,265,58,511,2,474,35,61,36,10,15,630
Mar-18,Cannington District,0,0,0,0,0,21,11,10,12,12,0,139,27,112,71,17,50,4,18,12,6,32,12,20,1,0,1,15,3,12,309,254,204,50,72,988,482,139,147,216,4,0,294,73,221,2,0,2,0,1610,1919,199,19,114,58,5,3,58,56,2,23,280,8,522,1,484,37,35,18,2,15,565
Apr-18,Cannington District,0,0,0,0,0,72,68,4,5,5,0,98,15,83,65,16,46,3,17,15,2,28,12,16,2,0,2,16,1,15,303,241,192,49,56,921,430,115,156,217,3,0,243,39,204,0,0,0,0,1461,1764,210,30,101,68,8,3,66,61,5,26,302,16,428,1,410,17,51,36,4,11,495
May-18,Cannington District,3,1,1,0,1,13,10,3,8,6,2,101,22,79,73,28,44,1,13,11,2,27,11,16,1,0,1,15,5,10,254,256,199,57,56,912,407,143,143,216,3,0,198,42,156,4,0,4,0,1426,1680,207,18,104,77,6,2,35,33,2,36,278,3,413,2,378,33,43,28,6,9,459
Jun-18,Cannington District,0,0,0,0,0,8,6,2,2,1,1,81,11,70,61,20,37,4,14,11,3,29,14,15,3,0,3,13,2,11,211,272,206,66,67,1080,591,162,160,166,1,0,229,38,191,3,0,3,0,1651,1862,310,22,158,120,7,3,90,87,3,31,431,4,612,0,578,34,46,33,3,10,662
Jul-18,Cannington District,0,0,0,0,0,19,11,8,20,19,1,108,21,87,59,18,38,3,19,15,4,30,12,18,4,0,4,14,3,11,273,293,243,50,57,1022,539,156,147,178,2,0,202,39,163,5,0,5,0,1579,1852,222,19,136,64,2,1,54,51,3,28,304,7,268,0,247,21,73,52,4,17,348
Aug-18,Cannington District,0,0,0,0,0,19,13,6,6,6,0,120,17,103,59,17,41,1,17,13,4,25,10,15,5,0,5,8,0,8,259,216,162,54,38,882,403,122,140,216,1,0,201,37,164,2,0,2,0,1339,1598,326,29,186,98,4,9,60,56,4,30,416,11,368,0,346,22,83,53,5,25,462
Sep-18,Cannington District,1,1,0,0,0,9,7,2,5,4,1,103,17,86,54,19,31,4,12,9,3,19,10,9,3,0,3,11,2,9,217,276,228,48,44,802,320,153,133,192,4,0,200,42,158,8,0,8,0,1330,1547,217,23,111,75,6,2,58,51,7,49,324,8,183,1,150,32,54,36,1,17,245
Oct-18,Cannington District,1,0,0,0,1,30,20,10,32,32,0,128,21,107,92,32,55,5,16,11,5,27,14,13,3,0,3,11,0,11,340,330,263,67,65,929,352,165,155,256,1,0,216,43,173,4,0,4,0,1544,1884,236,16,126,82,5,7,55,51,4,68,359,13,384,2,351,31,54,37,9,8,451
Nov-18,Cannington District,0,0,0,0,0,21,15,6,5,5,0,135,22,113,84,30,45,9,15,12,3,34,6,28,4,0,4,14,0,14,312,280,218,62,47,870,322,156,134,257,1,0,210,28,182,4,0,4,0,1411,1723,166,9,87,59,6,5,53,52,1,37,256,11,451,6,403,42,58,44,1,13,520
Dec-18,Cannington District,1,0,0,0,1,11,9,2,8,7,1,148,23,125,112,37,66,9,20,14,6,19,9,10,2,0,2,8,1,7,329,297,233,64,69,801,324,142,133,199,3,0,208,33,175,10,0,10,0,1385,1714,158,8,91,51,4,4,42,38,4,23,223,8,384,1,346,37,86,60,6,20,478
Jan-19,Cannington District,0,0,0,0,0,28,20,8,7,7,0,143,30,113,67,28,34,5,32,28,4,36,19,17,7,1,6,19,5,14,339,302,243,59,70,851,247,178,162,262,2,0,180,31,149,4,1,3,0,1407,1746,184,22,88,64,5,5,48,44,4,40,272,7,290,3,252,35,52,30,6,16,349
Feb-19,Cannington District,1,1,0,0,0,21,15,6,9,8,1,125,12,113,54,16,34,4,15,13,2,23,9,14,0,0,0,17,1,16,265,260,232,28,66,810,313,162,135,198,2,0,178,26,152,3,0,3,0,1317,1582,132,9,71,48,3,1,35,28,7,24,191,10,293,1,273,19,46,31,2,13,349
